FEATURE_ID|FEATURE_NAME|FEATURE_NAME_OFFICIAL|DATE_CREATED
944|Badger Spring|Y|02/08/1980
945|Badger Tank|Y|02/08/1980
946|Badger Tank|Y|02/08/1980
947|Badland Tank|Y|02/08/1980
948|Badlands|Y|02/08/1980
949|Bagdad|Y|02/08/1980
950|Baha Ranch|Y|02/08/1980
951|Baha Spring|Y|02/08/1980
952|Baha Spring Number Two|Y|02/08/1980
953|Baha Tank|Y|02/08/1980
954|Bailey Peak|Y|02/08/1980
954|Mamatotk Peak||
955|Bailey Tank|Y|02/08/1980
956|Bailey Well|Y|02/08/1980
957|Bajillo de las Chivas|Y|02/08/1980
958|Bakarich-McCool Ranch|Y|02/08/1980
959|Baker Canyon|Y|02/08/1980
960|Baker Canyon|Y|02/08/1980
961|Baker Canyon|Y|02/08/1980
962|Baker Hill|Y|02/08/1980
963|Baker Mine|Y|02/08/1980
964|Baker Peaks|Y|02/08/1980
965|Baker Spring|Y|02/08/1980
966|Baker Spring|Y|02/08/1980
967|Baker Spring|Y|02/08/1980
968|Baker Tanks|Y|02/08/1980
968|Bakers Tanks||
969|Baker Well|Y|02/08/1980
970|Baker Well|Y|02/08/1980
971|Bakerville|Y|02/08/1980
972|Balakai Mesa|Y|02/08/1980
972|Balukai Mesa||
972|Sa La kai Mesa||
972|Salah-Kai Mesa||
972|Salahkai Mesa||
972|Tse Lagai||
973|Balakai Point|Y|02/08/1980
973|Balukai Point||
973|Salahkai Point||
974|Balakai Wash|Y|02/08/1980
974|Alahkai Wash||
974|Balukai Wash||
974|Tse-Ba-Zi-Ni Wash||
975|Balanced Rock|Y|02/08/1980
976|Balanced Rock Canyon|Y|02/08/1980
977|Balanced Rock Mesa|Y|02/08/1980
978|Balboa Tank|Y|02/08/1980
979|Bald Hill|Y|02/08/1980
980|Bald Knob|Y|02/08/1980
981|Bald Ridge|Y|04/13/2009
982|Baldwin Tank|Y|02/08/1980
983|Baldwin Tank|Y|02/08/1980
984|Baldy Mountain|Y|02/08/1980
985|Baldy Peak|Y|02/08/1980
986|Baldy Peak|Y|02/08/1980
986|Baldy Peak Mountain||
986|Mount Baldy||
986|Thomas Peak||
987|Ballard Tank|Y|02/08/1980
988|Mount Ballard|Y|02/08/1980
989|Ballit Mine|Y|02/08/1980
990|Bam Boo Ranch|Y|02/08/1980
991|Banana Spring|Y|02/08/1980
992|Bandeja Well|Y|02/08/1980
993|Bandy Tank|Y|02/08/1980
994|Banegas Well|Y|02/08/1980
995|Mount Bangs|Y|02/08/1980
996|Banks Tank|Y|02/08/1980
997|Banks Tank|Y|02/08/1980
998|Banner Mine|Y|02/08/1980
999|Banner Mine|Y|02/08/1980
1000|Banner Wash|Y|02/08/1980
1001|Banning Creek|Y|02/08/1980
1002|Banning Toll Station|Y|02/08/1980
1003|Banta Point|Y|02/08/1980
1004|Banty Creek|Y|02/08/1980
1005|Banty Creek|Y|02/08/1980
1006|Bapchule|Y|02/08/1980
1007|Bar in Well|Y|02/08/1980
1008|Bar Boot Ranch|Y|02/08/1980
1009|Bar Doney Well|Y|02/08/1980
1010|Bar F Bar Detention|Y|02/08/1980
1011|Bar I-L Wash|Y|02/08/1980
1012|Bar X Canyon|Y|02/08/1980
1013|Bar X Tank|Y|02/08/1980
1014|Bar-N Well|Y|02/08/1980
1015|Baragan Mountain|Y|02/08/1980
1015|Baragan Mountains||
1015|Baragon Mountains||
1015|Pass Mountain||
1016|Baragan Wash|Y|02/08/1980
1017|Barajita Valley|Y|02/08/1980
1017|Barajito Valley||
1018|Barajita Well|Y|02/08/1980
1019|Barbara Well|Y|02/08/1980
1020|Barbenceta Butte|Y|02/08/1980
1020|Barbencita Butte||
1020|Barbeneeta Butte||
1021|Barber Gene Mine|Y|02/08/1980
1022|Barcelona Elementary School|Y|10/10/2019
1022|Barcelona Middle School||02/26/2009
1022|Barcelona School||02/08/1980
1023|Bard Ranch|Y|02/08/1980
1024|Barfoot Lookout|Y|02/08/1980
1025|Barfoot Park|Y|02/08/1980
1026|Barfoot Peak|Y|02/08/1980
1027|Barfoot Spring|Y|02/08/1980
1028|Barks Canyon|Y|02/08/1980
1029|Barksdale Tank|Y|02/08/1980
1030|Barlow Pass|Y|02/08/1980
1031|Barnes Butte|Y|02/08/1980
1032|Barnett Tank|Y|02/08/1980
1033|Barrel Spring|Y|02/08/1980
1034|Barrel Spring|Y|02/08/1980
1035|Barrel Spring|Y|02/08/1980
1036|Barrett Camp|Y|02/08/1980
1037|Barriles Ranch|Y|02/08/1980
1038|Barrons Cabin (historical)|Y|02/08/1980
1039|Barth Lake|Y|02/08/1980
1040|Barth Well|Y|02/08/1980
1041|Basalt Canyon|Y|02/08/1980
1042|Basalt Creek|Y|02/08/1980
1043|Basalt Cliffs|Y|02/08/1980
1044|Basin Spring|Y|02/08/1980
1045|Basin Tank|Y|02/08/1980
1046|Basin Tank|Y|02/08/1980
1047|Basin Tank|Y|02/08/1980
1048|Basin Well|Y|02/08/1980
1049|Basin Well|Y|02/08/1980
1050|Baskin Tank|Y|02/08/1980
1051|Baskin Tank Canyon|Y|02/08/1980
1051|Bascom Tank Canyon||
1052|Bass Canyon|Y|02/08/1980
1053|Bass Canyon|Y|02/08/1980
1054|Bass Canyon|Y|04/13/2009
1055|Bass Rapids|Y|11/29/2008
1055|Bass Rapid||11/29/2008
1056|Bass Spring|Y|02/08/1980
1057|Bass Tank|Y|02/08/1980
1058|Bass Tank|Y|02/08/1980
1059|Bass Trail|Y|02/08/1980
1060|Bassarisc Tank|Y|02/08/1980
1061|Bassett Peak|Y|02/08/1980
1062|Bat Canyon|Y|02/08/1980
1063|Bat Canyon|Y|02/08/1980
1064|Bat Canyon|Y|02/08/1980
1066|Bat Spring|Y|02/08/1980
1067|Bat Tank|Y|02/08/1980
1068|Batamote Mountains|Y|02/08/1980
1068|Batamote Mountain||
1068|Batemote Mountain||
1069|Batamote Ranch|Y|02/08/1980
1070|Batamote Tank|Y|02/08/1980
1071|Batamote Wash|Y|06/22/2009
1072|Batamote Well|Y|02/08/1980
1073|Bateman Spring|Y|02/08/1980
1074|Bates Canyon|Y|02/08/1980
1075|Bates Draw|Y|02/08/1980
1076|Bates Mountains|Y|02/08/1980
1076|Growler Mountains||
1076|Puerto Blanco Mountains||
1077|Bates Tank|Y|02/08/1980
1078|Bates Well|Y|02/08/1980
1079|Bathtub Forest Camp|Y|02/08/1980
1080|Battle Cove Ruins|Y|02/08/1980
1081|Battle Mountain|Y|02/08/1980
1082|Battleground Creek|Y|02/08/1980
1083|Battleship Mountain|Y|02/08/1980
1084|Battleship Peak|Y|02/08/1980
1084|Battleship Mountain||
1085|Bayless Ranch|Y|02/08/1980
1086|Be Akeghalchee|Y|02/08/1980
1087|Be He Lini Spring|Y|02/08/1980
1088|Beacon Tank|Y|02/08/1980
1089|Beacon Well|Y|02/08/1980
1090|Beacon Well|Y|02/08/1980
1091|Beacon Well|Y|02/08/1980
1092|Beal Ditch|Y|02/08/1980
1093|Beal Lake|Y|02/08/1980
1094|Beale Point|Y|02/08/1980
1095|Beale Spring|Y|02/08/1980
1096|Beamer Well|Y|02/08/1980
1097|Bean Canyon|Y|02/08/1980
1098|Bean Hole Ranch|Y|02/08/1980
1099|Bean Pass|Y|02/08/1980
1100|Bean Patch|Y|02/08/1980
1101|Bean Patch Well|Y|02/08/1980
1102|Bean Spring|Y|02/08/1980
1103|Bear Basin|Y|02/08/1980
1104|Bear Canyon|Y|02/08/1980
1105|Bear Canyon|Y|02/08/1980
1106|Bear Canyon|Y|02/08/1980
1107|Bear Canyon|Y|02/08/1980
1108|Bear Canyon|Y|02/08/1980
1109|Bear Canyon|Y|02/08/1980
1110|Bear Canyon|Y|02/08/1980
1111|Bear Canyon|Y|02/08/1980
1112|Bear Canyon|Y|02/08/1980
1113|Bear Canyon|Y|02/08/1980
1114|Bear Canyon|Y|02/08/1980
1115|Bear Canyon|Y|02/08/1980
1116|Bear Canyon Mine|Y|02/08/1980
1117|Bear Canyon Tank|Y|02/08/1980
1118|Bear Canyon Tank|Y|02/08/1980
1119|Bear Canyon Number One|Y|02/08/1980
1120|Bear Cienega|Y|02/08/1980
1121|Bear Cienega|Y|02/08/1980
1122|Bear Creek|Y|04/13/2009
1123|Bear Creek|Y|02/08/1980
1123|Sontag Creek||
1124|Bear Fall Point|Y|02/08/1980
1125|Bear Flat Creek|Y|02/08/1980
1126|Bear Grass Tank|Y|02/08/1980
1127|Bear Gulch|Y|02/08/1980
1128|Bear Hills|Y|02/08/1980
1128|Plomosa Mountains||
1129|Bear Lake|Y|02/08/1980
1130|Bear Mine|Y|02/08/1980
1131|Bear Mountain|Y|02/08/1980
1132|Bear Playground Spring|Y|02/08/1980
1133|Bear Sign Tank|Y|02/08/1980
1134|Bear Spring|Y|02/08/1980
1135|Bear Spring|Y|02/08/1980
1136|Bear Spring|Y|02/08/1980
1137|Bear Spring|Y|02/08/1980
1138|Bear Spring|Y|02/08/1980
1139|Bear Spring|Y|02/08/1980
1140|Bear Spring|Y|02/08/1980
1141|Bear Spring|Y|02/08/1980
1142|Bear Spring|Y|02/08/1980
1143|Bear Spring|Y|02/08/1980
1144|Bear Spring Pass|Y|02/08/1980
1145|Bear Springs|Y|02/08/1980
1146|Bear Springs Canyon|Y|02/08/1980
1147|Bear Springs Flat|Y|02/08/1980
1148|Bear Springs Knoll|Y|02/08/1980
1149|Bear Springs Wash|Y|02/08/1980
1150|Bear Tank|Y|02/08/1980
1151|Bear Tank|Y|02/08/1980
1152|Bear Tank|Y|02/08/1980
1153|Bear Well|Y|02/08/1980
1154|Beardsley|Y|02/08/1980
1155|Beardsley Canal|Y|02/08/1980
1156|Beargrass Basin|Y|02/08/1980
1157|Beargrass Flat|Y|02/08/1980
1158|Bearwallow Spring|Y|02/08/1980
1158|Bear Wallow Spring||
1159|Beauchamp Canyon|Y|02/08/1980
1160|Beautiful Valley|Y|02/08/1980
1161|Beaver Canyon|Y|02/08/1980
1162|Beaver Canyon|Y|02/08/1980
1163|Beaver Creek|Y|02/08/1980
1164|Beaver Dam|Y|02/08/1980
1166|Beaver Dam Wash|Y|02/08/1980
1167|Beaver Dam Wash|Y|02/08/1980
1167|Beaver Dam Creek||
1167|Beaverdam Wash||05/03/2011
1167|Pine Park Canyon||
1167|West Fork Beaver Dam Wash||05/03/2011
1167|West Fork Beaver Wash||
1168|Beaver Falls|Y|02/08/1980
1169|Beaver Island|Y|02/08/1980
1170|Beaver Point|Y|02/08/1980
1171|Beckers Butte|Y|02/08/1980
1172|Beda Tohie|Y|02/08/1980
1173|Bedivere Point|Y|02/08/1980
1174|Bedrock Canyon|Y|02/08/1980
1175|Bedrock Canyon|Y|02/08/1980
1176|Bedrock Rapids|Y|11/29/2008
1176|Bedrock Rapid||11/29/2008
1177|Bee Canyon|Y|03/05/2009
1178|Bee Canyon Wash|Y|03/05/2009
1179|Bee Cienega|Y|02/08/1980
1180|Bee Cistern|Y|02/08/1980
1181|Bee Spring|Y|02/08/1980
1182|Bee Spring|Y|02/08/1980
1183|Bee Spring Point|Y|02/08/1980
1184|Bee Springs|Y|02/08/1980
1185|Bee Tank|Y|02/08/1980
1186|Bee Tank|Y|02/08/1980
1187|Beech Spring|Y|02/08/1980
1188|Beecher Canyon|Y|02/08/1980
1189|Beecher Spring|Y|02/08/1980
1190|Beecher Tank|Y|02/08/1980
1191|Beef Corral Draw|Y|02/08/1980
1192|Beef Corral Tank|Y|02/08/1980
1193|Beehbito Spring|Y|02/08/1980
1194|Beehive|Y|02/08/1980
1195|Beehive Mine|Y|02/08/1980
1196|Beehive Peak|Y|02/08/1980
1197|Beehive Rock|Y|02/08/1980
1198|Beehive Ruins|Y|02/08/1980
1199|Beehive Tank|Y|02/08/1980
1200|Beehive Well|Y|02/08/1980
1201|Beekid Halani Tank|Y|02/08/1980
1202|Beer Bottle Wash|Y|02/08/1980
1203|Beer Bottle Well|Y|02/08/1980
1204|Beers Well|Y|02/08/1980
1205|Beeshsikad Spring|Y|02/08/1980
1206|Beetso Well|Y|02/08/1980
1207|Begashibito Canyon|Y|02/08/1980
1207|Bako-shi-bito Canyon||
1207|Begashi-Bito Canyon||
1207|Begashi-bito Canyon||
1207|Begashibito Creek||
1207|Bekishi-bito Canyon||
1208|Begashibito Wash|Y|02/08/1980
1209|Begashinitani Canyon|Y|02/08/1980
1210|Begay Well|Y|02/08/1980
1211|Begay Windmill|Y|02/08/1980
1212|Behihlih|Y|02/08/1980
1213|Bekihatso|Y|02/08/1980
1213|Bek-i hatso||
1213|Big Lakes||
1213|Pra ga at zo Lake||
1213|Pragaatzo||
1213|Prahaatzo||
1214|Bekihatso Wash|Y|02/08/1980
1215|Belknap Tank|Y|02/08/1980
1216|Bell Butte|Y|02/08/1980
1217|Bell Butte|Y|02/08/1980
1218|Bell Butte Spring|Y|02/08/1980
1219|Bell Cow Canyon|Y|02/08/1980
1220|Bell Cow Tank|Y|02/08/1980
1221|Bell Mine|Y|02/08/1980
1222|Bell Ranch|Y|02/08/1980
1223|Bellavista Farms|Y|02/08/1980
1224|Belle of Arizona Mine|Y|02/08/1980
1225|Bellows Canyon|Y|02/08/1980
1225|Tripp Canyon||
1226|Bells Canyon|Y|02/08/1980
1227|Bells Spring|Y|02/08/1980
1228|Belmont Mine|Y|02/08/1980
1229|Belmont Mountain|Y|02/08/1980
1230|Belmont Mountains|Y|02/08/1980
1231|Belnap Reservoir|Y|02/08/1980
1232|Ben Hur Mine|Y|02/08/1980
1233|Ben Lomond Mines|Y|02/08/1980
1234|Ben Nevis Mountain|Y|11/19/2007
1235|Bench Tank|Y|02/08/1980
1236|Bench Tank|Y|02/08/1980
1237|Bender Tank|Y|02/08/1980
1238|Bender Wash|Y|02/08/1980
1239|Benedict Spring|Y|02/08/1980
1240|Benedict Tank|Y|02/08/1980
1241|Bennett Corral|Y|02/08/1980
1242|Bennett Ranch|Y|02/08/1980
1243|Bennett Spring|Y|02/08/1980
1244|Bennett Tank|Y|02/08/1980
1245|Bennett Wash|Y|02/08/1980
1246|Bennett Wash|Y|02/08/1980
1247|Bens Dam Tank|Y|02/08/1980
1248|Benson|Y|02/08/1980
1249|High Street Cemetery|Y|07/02/2019
1249|Benson Cemetery||02/08/1980
1250|Bent Knee Wash|Y|02/08/1980
1251|Bentley Well|Y|02/08/1980
1252|Bentonite Tank|Y|02/08/1980
1253|Benzes Draw|Y|02/08/1980
1254|Berney Park|Y|02/08/1980
1255|Berry Knoll|Y|02/08/1980
1255|Red Butte||
1256|Berry Tank|Y|02/08/1980
1257|Berry Tank|Y|02/08/1980
1258|Berry Tank Number Two|Y|02/08/1980
1259|Beshbito Rest Area|Y|02/08/1980
1260|Beshbito Wash|Y|02/08/1980
1261|Falling Iron Cliffs|Y|02/08/1980
1261|Beshnalthdas Cliffs||
1262|Betatakin Canyon|Y|02/08/1980
1262|Tsegi Branch of Laguna Canyon||
1263|Betatakin Ruin|Y|02/08/1980
1263|Betatakin Ruins||
1263|Betatakin||
1263|Bitat-a Kin||
1263|Bitat-a kin||
1263|Kin Lani||
1264|Betay|Y|02/08/1980
1265|Beth El Cemetery|Y|02/08/1980
1266|Beth Israel Memorial Cemetery|Y|09/18/2018
1266|Beth Israel Cemetery||02/08/1980
1267|Bethany Bible School|Y|02/08/1980
1268|Bethel School|Y|02/08/1980
1269|Bethune School|Y|02/08/1980
1270|Betony Butte|Y|02/08/1980
1271|Betony Reservoir|Y|02/08/1980
1272|Betty Lee Mine|Y|02/08/1980
1273|Betty Lee Tank|Y|02/08/1980
1274|Betty Well|Y|02/08/1980
1275|Bevering Gulch|Y|02/08/1980
1276|Beyota Tank|Y|02/08/1980
1277|Bi Keesh Wash|Y|02/08/1980
1277|Bi Kleesh Wash||
1278|Bidaaii To Haali|Y|02/08/1980
1279|Bidahochi Butte|Y|02/08/1980
1279|Biddehochi Butte||
1280|Bidahochi Trading Post|Y|02/08/1980
1281|Bidahochi Wash|Y|02/08/1980
1281|Biddahoochee Wash||
1281|Biddehoche Wash||
1281|Bita Hache Wash||
1281|Bitahachee Wash||
1281|Bitahatsi Wash||
1281|Bitahochee Wash||
1281|Bitahotsi Wash||
1281|Bithahotshi Wash||
1281|Tesbito Wash||
1281|Teshbi||
1282|Big A Mountain|Y|02/08/1980
1283|Big Anderson Tank|Y|02/08/1980
1284|Big Arrow Trading Post|Y|02/08/1980
1285|Big Bend|Y|02/08/1980
1286|Big Bend|Y|02/08/1980
1287|Big Bend Creek|Y|02/08/1980
1288|Big Bend Wash|Y|02/08/1980
1288|Big Bend Creek||
1289|Big Bertha Tank|Y|02/08/1980
1290|Big Bertha Tank|Y|02/08/1980
1291|Big Bertha Wash|Y|02/08/1980
1292|Big Boy Mine|Y|02/08/1980
1293|Big Brushy Tank|Y|02/08/1980
1294|Big Bull Canyon|Y|02/08/1980
1295|Big Canyon|Y|02/08/1980
1295|Big Canyon Creek||
1296|Big Canyon|Y|02/08/1980
1297|Big Canyon|Y|02/08/1980
1298|Big Canyon Tank Number One|Y|02/08/1980
1299|Big Canyon Tank Number Two|Y|02/08/1980
1300|Big Cave Ruins|Y|02/08/1980
1301|Big Cedar Trap|Y|02/08/1980
1302|Big Chair|Y|02/08/1980
1303|Big Cove|Y|02/08/1980
1303|Big Point Canyon||
1303|Burro Canyon||
1303|Cove Canyon||
1304|Big Cove Canyon|Y|02/08/1980
1305|Big Creek|Y|02/08/1980
1306|Big Dam Reservoir|Y|02/08/1980
1307|Big Dam Wash|Y|02/08/1980
1308|Big Dick Canyon|Y|02/08/1980
1309|Big Dike Reservoir|Y|02/08/1980
1310|Big Dome|Y|02/08/1980
1311|Big Draw|Y|02/08/1980
1312|Big Draw Tank|Y|02/08/1980
1313|Big Eye Mine|Y|02/08/1980
1314|Big Eye Wash|Y|02/08/1980
1315|Big Flow|Y|02/08/1980
1316|Big Gadwell Windmill|Y|02/08/1980
1317|Big Granite Wash|Y|02/08/1980
1317|Granite Water||
1318|Gypsum Ledges|Y|02/08/1980
1318|Gypsum Point||
1319|Big Hells Gate|Y|02/08/1980
1320|Big Hogan|Y|02/08/1980
1321|Big Hole Tank|Y|02/08/1980
1322|Big Horn Mountains|Y|02/08/1980
1322|Bighorn Mountains||
1322|Goat Mountains||
1323|Big Horn Peak|Y|02/08/1980
1323|Bighorn Peak||
1324|Big Horn Well|Y|02/08/1980
1325|Big Indian Tank|Y|02/08/1980
1326|Big Jim Tank|Y|02/08/1980
1327|Big Kimble Mine|Y|02/08/1980
1328|Big Lake|Y|02/08/1980
1329|Big Mac Tank|Y|02/08/1980
1330|Big Mine|Y|02/08/1980
1331|Big Mountain|Y|02/08/1980
1332|Big Mountain|Y|02/08/1980
1332|Zihi-dush-jhimi Peak||
1332|Zil-ni-tsai||
1332|Zilh-tah-jimi Peak||
1332|Ziltahjimi Mesa||
1332|Ziltahjimi Peak||
1332|Zilth Dush Jimi||
1332|Zilth Tah Jimi Peak||
1333|Big Mountain Dam|Y|02/08/1980
1334|Big Mountain Ruin Spring|Y|02/08/1980
1335|Big Mountain Spring|Y|02/08/1980
1336|Big Oil Well Tank|Y|02/08/1980
1337|Big Pasture Spring|Y|02/08/1980
1338|Big Pemberton Tank|Y|02/08/1980
1339|Big Pimberton Tanks|Y|02/08/1980
1340|Big Point|Y|02/08/1980
1341|Big Point|Y|02/08/1980
1342|Big Point Canyon|Y|02/08/1980
1343|Big Point Valley|Y|02/08/1980
1344|Big Pond|Y|02/08/1980
1345|Big Pond|Y|02/08/1980
1346|Big Popcorn Tank|Y|02/08/1980
1346|Big Popcorn Water Hole||
1347|Big Prairie|Y|02/08/1980
1348|Big Reservoir|Y|02/08/1980
1349|Big Ridge|Y|02/08/1980
1350|Pinnacle Ridge|Y|02/08/1980
1350|Big Ridge||
1351|Big Rock Detention|Y|02/08/1980
1352|Big Rock Point|Y|02/08/1980
1353|Big Rock Spring|Y|02/08/1980
1354|Big Round Tank|Y|02/08/1980
1355|Big Saddle|Y|02/08/1980
1356|Big Saddle Camp|Y|02/08/1980
1357|Big Saddle Point|Y|02/08/1980
1358|Big Sand Bar Rapids|Y|03/12/2015
1358|Big Sand Bar||02/08/1980
1359|Big Sand Wash|Y|02/08/1980
1360|Big Sand Wash|Y|02/08/1980
1361|Big Sandy River|Y|02/08/1980
1362|Big Sandy Spring|Y|02/08/1980
1363|Big Sheep Corral|Y|02/08/1980
1364|Big Shipp Mountain|Y|02/08/1980
1365|Big Sink|Y|02/08/1980
1366|Big Sowats Canyon|Y|02/08/1980
1367|Big Spar Mine|Y|02/08/1980
1368|Big Spring|Y|02/08/1980
1369|Big Spring|Y|02/08/1980
1370|Big Spring|Y|02/08/1980
1371|Big Spring|Y|02/08/1980
1372|Big Spring|Y|02/08/1980
1373|Big Spring|Y|02/08/1980
1373|Whitmore Spring||
1374|Big Spring Canyon|Y|02/08/1980
1375|Big Spring Canyon|Y|02/08/1980
1376|Big Spring Canyon|Y|02/08/1980
1376|Shinumo Creek||
1376|South Big Spring Canyon||
1377|Big Spring Wash|Y|02/08/1980
1378|Big Spring Wash|Y|02/08/1980
1379|Big Springs|Y|02/08/1980
1380|Big Springs Canyon|Y|02/08/1980
1381|Big Springs Point|Y|02/08/1980
1382|Big Stick Mine|Y|02/08/1980
1383|Big Tank|Y|02/08/1980
1384|Big Tank|Y|02/08/1980
1385|Big Tank|Y|02/08/1980
1386|Big Tank|Y|02/08/1980
1387|Big Tank|Y|02/08/1980
1388|Big Tank|Y|02/08/1980
1389|Big Tank|Y|02/08/1980
1390|Big Tank Well|Y|02/08/1980
1391|Big Tanks|Y|02/08/1980
1392|Big Trough Spring|Y|02/08/1980
1393|Big Valley|Y|02/08/1980
1394|Big Warren Reservoir|Y|02/08/1980
1395|Big Wash|Y|02/08/1980
1396|Big Wash|Y|02/08/1980
1397|Big Wash|Y|02/08/1980
1398|Big Wash|Y|02/08/1980
1399|Big Water|Y|02/08/1980
1399|Debebekid Lake||
1400|Big Wilderness Wash|Y|02/08/1980
1401|Big Willow Spring|Y|02/08/1980
1402|Big Willow Spring Canyon|Y|02/08/1980
1403|Bighams Lake|Y|02/08/1980
1404|Bigler Ponds|Y|02/08/1980
1405|Bigler Wash|Y|02/08/1980
1406|Bihilinie Canyon|Y|02/08/1980
1407|Bijaadibae|Y|02/08/1980
1408|Bilasha|Y|02/08/1980
1409|Bill Canyon|Y|02/08/1980
1410|Bill Schroeder Tank|Y|02/08/1980
1411|Bill Simms Spring|Y|02/08/1980
1412|Bill Williams Mountains|Y|02/08/1980
1412|Williams Mountains||
1413|Bill Williams River|Y|02/08/1980
1413|Bill Williams Fork River||
1413|Bill Williams Fork||
1413|Haakwitcapi||
1413|Pahuwipi||
1413|Williams River||
1413|`Aha Kwitceipa||
1414|Billings Gap|Y|02/08/1980
1415|Billings Gap Tank|Y|02/08/1980
1416|Billingsley Creek|Y|02/08/1980
1417|Billingsley Spring|Y|02/08/1980
1418|Bills Tank|Y|02/08/1980
1419|Billy Goat Knolls|Y|02/08/1980
1420|Billy Goat Spring|Y|02/08/1980
1421|Billy Goat Wash|Y|02/08/1980
1422|Billy Lynch Well|Y|02/08/1980
1423|Billy Mack Mine|Y|02/08/1980
1424|Billy Mack Mountain|Y|02/08/1980
1425|Billy Sink|Y|02/08/1980
1426|Billy Spring|Y|02/08/1980
1427|Billy Spring|Y|02/08/1980
1428|Billy Wash|Y|02/08/1980
1429|Bingham Ranch|Y|02/08/1980
1430|Binne Etteni Canyon|Y|02/08/1980
1431|Bird Nest Hill|Y|02/08/1980
1432|Bird Spring|Y|02/08/1980
1433|Bird Springs|Y|02/08/1980
1434|Bird Springs Wash|Y|02/08/1980
1435|Birdcage Windmill|Y|02/08/1980
1436|Bisbee|Y|02/08/1980
1437|Bisbee Junction|Y|02/08/1980
1438|Bisbee West|Y|02/08/1980
1439|Biscuit Flat|Y|02/08/1980
1440|Biscuit Peak|Y|02/08/1980
1441|Biscuit Peak Spring|Y|02/08/1980
1442|Biscuit Tank|Y|02/08/1980
1443|Bishop Camp|Y|02/08/1980
1444|Bishop Tank|Y|02/08/1980
1445|Bishops Nose|Y|02/08/1980
1446|Bismarck Mesa|Y|02/08/1980
1447|Bismark Canyon|Y|02/08/1980
1447|Bismarck Canyon||
1448|Beclabito Wash|Y|11/13/1980
1448|Biltabito Creek||
1448|Bitlabito Wash||
1448|Bittabito Creek||
1449|Bitsihuitsos Butte|Y|02/08/1980
1449|Bitsi Huitsos Butte||
1449|Bitsihuit-so||
1449|Bitsihuitsoe Butte||
1449|Pitsebytso||
1449|Pitsehytso||
1450|Bitter Creek|Y|02/08/1980
1451|Bitter Creek|Y|02/08/1980
1452|Bitter Creek|Y|02/08/1980
1453|Bitter Seeps Wash|Y|02/08/1980
1454|Bitter Spring|Y|02/08/1980
1455|Bitter Spring|Y|02/08/1980
1456|Bitter Spring|Y|02/08/1980
1457|Bitter Spring|Y|02/08/1980
1458|Bitter Spring|Y|02/08/1980
1459|Bitter Spring Wash|Y|02/08/1980
1460|Bitter Water Basin|Y|02/08/1980
1461|Bitter Water Springs|Y|02/08/1980
1462|Bitter Water Wash|Y|02/08/1980
1463|Bitter Well|Y|02/08/1980
1464|Bitter Well Wash|Y|02/08/1980
1465|Bitterwater Well|Y|02/08/1980
1466|Black Bear Spring|Y|02/08/1980
1467|Black Beauty Mine|Y|02/08/1980
1468|Black Beauty Mine|Y|02/08/1980
1469|Black Brush Flat|Y|02/08/1980
1470|Black Butte|Y|02/08/1980
1471|Black Butte|Y|02/08/1980
1472|Black Butte|Y|02/08/1980
1473|Black Butte|Y|02/08/1980
1474|Black Butte|Y|02/08/1980
1475|Black Butte|Y|02/08/1980
1476|Black Butte|Y|02/08/1980
1477|Black Butte|Y|02/08/1980
1478|Black Butte|Y|02/08/1980
1479|Black Butte Spring|Y|02/08/1980
1480|Black Butte Wash|Y|02/08/1980
1481|Black Canyon|Y|02/08/1980
1482|Black Canyon|Y|02/08/1980
1483|Black Canyon|Y|02/08/1980
1484|Black Canyon|Y|02/08/1980
1485|Black Canyon|Y|02/08/1980
1486|Black Canyon|Y|06/15/2009
1487|Black Canyon|Y|02/08/1980
1488|Black Canyon|Y|02/08/1980
1489|Black Canyon|Y|02/08/1980
1489|Black Canon||
1489|Lower Black Canyon||
1489|The Chute||10/23/2018
1489|Windy Canyon||08/02/2018
1490|Black Canyon Greyhound Park|Y|02/08/1980
1491|Black Canyon Reservoir|Y|02/08/1980
1492|Black Canyon Shooting Range|Y|02/08/1980
1493|Black Canyon Spring|Y|02/08/1980
1494|Black Canyon Spring|Y|02/08/1980
1495|Black Canyon Tank|Y|02/08/1980
1496|Black Canyon Wash|Y|02/08/1980
1497|Black Canyon Well|Y|02/08/1980
1499|Black Circle Mountain|Y|02/08/1980
1500|Black Creek|Y|02/08/1980
1501|Black Creek Valley|Y|02/08/1980
1502|Black Dahlia Mine|Y|02/08/1980
1503|Black Diamond Mine|Y|02/08/1980
1504|Black Diamond Mine|Y|02/08/1980
1505|Black Diamond Mine|Y|02/08/1980
1506|Black Diamond Peak|Y|02/08/1980
1507|Black Dike Mine|Y|02/08/1980
1508|Black Dome|Y|02/08/1980
1509|Black Draw|Y|02/08/1980
1510|Black Eagle Canyon|Y|02/08/1980
1511|Black Eagle Mine|Y|02/08/1980
1512|Black Falls Bible Church|Y|02/08/1980
1513|Black Forest|Y|02/08/1980
1514|Black Gap|Y|02/08/1980
1515|Black Gap|Y|02/08/1980
1516|Black Gap|Y|02/08/1980
1517|Black Gap Well|Y|02/08/1980
1518|Black Grama Tank|Y|02/08/1980
1519|Black Hawk Mine|Y|02/08/1980
1520|Black Hill|Y|02/08/1980
1521|Black Hill|Y|02/08/1980
1522|Black Hill|Y|02/08/1980
